name	predict_label	probability	threshold	annotate
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559178_1	K03530	0.5363	0.828	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559178_2	K14623	0.3694	0.9262	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559178_3	K05020	0.3429	0.8706	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559178_4	K04066	1.0	0.9328	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559178_5	K09803	0.9474	0.9726	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559178_6	K04093	0.3501	0.9077	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559178_7	K00886	1.0	0.8341	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559443_1	K26003	0.1721	0.9496	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559443_2	K02112	0.9534	0.831	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559443_3	K02114	0.995	0.9005	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559443_4	K14475	0.9939	0.9747	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559443_5	K07065	0.4206	0.8647	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559443_6	K07497	0.0813	0.9505	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559443_7	K04755	0.2626	0.9095	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559443_8	K02114	0.2588	0.9005	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559443_9	K05275	0.9999	0.9923	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559443_10	K00795	0.8255	0.7433	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559443_11	K05499	0.5034	0.5377	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559443_12	K01434	0.9998	0.8903	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559443_13	K00215	1.0	0.908	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559443_14	K03832	0.8318	0.9754	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1559443_15	K00928	0.1661	0.8157	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1832973_1	K07172	0.6983	0.8573	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1832973_2	K08984	0.6376	0.9907	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1832973_3	K00620	0.9996	0.6845	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1832973_4	K07345	0.7547	0.9603	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_182488_1	K06218	0.8775	0.9677	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_182488_2	K18918	0.9861	0.914	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_182488_3	K08151	0.3946	0.9817	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_182488_4	K09992	0.9978	0.9668	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_182488_5	K15865	0.9809	0.8506	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_182488_6	K19686	0.9952	0.9228	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_182488_7	K19687	0.6109	0.7441	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_182488_8	K19687	0.7557	0.7441	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1837196_1	K05540	0.9942	0.9902	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1837196_2	K00626	0.9994	0.9019	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1837196_3	K20074	0.9997	0.9518	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1837196_4	K01990	0.8811	0.816	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1837196_5	K01992	0.9592	0.9181	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1837196_6	K07004	0.4368	0.8693	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1837196_7	K26960	0.9931	0.5027	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1837196_8	K03060	0.423	0.9109	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1837196_9	K19686	0.9841	0.9228	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1837196_10	K21449	0.3506	0.9892	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1837196_11	K18244	0.7172	0.7842	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1837196_12	K03297	0.4677	0.9395	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1837196_13	K15579	0.1926	0.7802	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2115470_1	K07497	0.1677	0.9505	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2115470_2	K19164	0.7856	0.9088	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2115470_3	K21575	0.9996	0.846	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2115470_4	K03641	0.9947	0.9853	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2115470_5	K00705	0.9977	0.8718	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2115470_6	K16211	0.9769	0.8769	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2115470_7	K17362	0.0376	0.9658	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1844053_1	K09125	0.1449	0.9076	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1844053_2	K03529	1.0	0.9515	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1844053_3	K03185	0.5144	0.9143	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1844053_4	K01988	0.4443	0.8581	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1844053_5	K16167	0.7528	0.9895	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1844053_6	K07025	0.7384	0.8331	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1844053_7	K00812	0.8097	0.8913	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1844053_8	K03530	0.4474	0.828	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1844053_9	K07800	0.4838	0.9743	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1300790_1	K13280	0.1056	0.9713	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1300790_2	K02014	0.9151	0.9106	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1300790_3	K03634	0.2499	0.979	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1300790_4	K20966	0.738	0.9887	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1300790_5	K03075	0.9999	0.983	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_198023_1	K00891	0.7706	0.8883	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_198023_2	K01990	0.9998	0.816	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_198023_3	K01992	0.9999	0.9181	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_198023_4	K23864	0.216	0.9491	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_198023_5	K07568	1.0	0.9074	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_198023_6	K07304	0.1378	0.893	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_198023_7	K02335	1.0	0.9346	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_198023_8	K08995	0.6943	0.9905	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_198023_9	K00681	0.0538	0.8976	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1852782_1	K18843	0.3551	0.9913	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1852782_2	K01895	1.0	0.8024	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1852782_3	K09167	0.8616	0.9944	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1852782_4	K08307	0.3213	0.9535	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1852782_5	K00075	0.9982	0.7289	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1852782_6	K09791	0.2539	0.9612	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1852782_7	K03294	0.9999	0.9586	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1852782_8	K03294	0.9835	0.9586	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1031193_1	K03111	0.1345	0.945	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1031193_2	K07646	0.9769	0.9519	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1031193_3	K07667	0.976	0.9077	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1031193_4	K00242	0.7174	0.9286	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1031193_5	K02718	0.555	0.959	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1031193_6	K01546	1.0	0.7177	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1031193_7	K01547	0.9989	0.6556	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1031193_8	K01548	1.0	0.948	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1031193_9	K01745	0.992	0.8938	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1031193_10	K19048	0.4259	0.8962	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1031193_11	K14652	1.0	0.8316	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1031193_12	K13601	0.1962	0.8864	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1031193_13	K06147	0.9575	0.8608	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1031193_14	K07112	0.2691	0.9821	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1031193_15	K24915	0.5962	0.9617	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1031193_16	K12340	0.5678	0.7782	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_1	K07386	0.734	0.9353	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_2	K19159	0.8883	0.91	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_3	K19158	0.9984	0.9123	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_4	K20866	0.248	0.7068	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_5	K01725	0.7258	0.8881	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_6	K01951	0.9999	0.9574	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_7	K06903	0.3515	0.93	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_8	K12511	0.2915	0.9249	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_9	K28143	0.9468	0.8511	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_10	K03060	0.2314	0.9109	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_11	K07172	0.8864	0.8573	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_12	K19686	0.9302	0.9228	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_13	K03286	0.3279	0.9832	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_14	K01809	0.8934	0.9117	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_15	K08992	0.3081	0.9917	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_16	K02195	0.9993	0.9736	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_17	K02004	0.9977	0.8778	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_18	K01185	0.4036	0.9235	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_19	K06989	0.2455	0.8295	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_20	K01053	0.3702	0.9684	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_21	K00789	1.0	0.853	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2127156_22	K03549	0.5165	0.9906	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_1	K03530	0.1863	0.828	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_2	K00995	0.9806	0.8617	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_3	K02014	0.9009	0.9106	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_4	K03650	1.0	0.853	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_5	K00609	0.9996	0.7185	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_6	K01465	0.9584	0.9225	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_7	K01591	0.9989	0.746	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_8	K00762	1.0	0.8859	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_9	K06304	0.154	0.9529	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_10	K00764	0.9983	0.8803	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_11	K01952	0.9997	0.9194	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_12	K01933	0.9998	0.7098	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_13	K01923	0.9994	0.8461	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_14	K01945	0.9999	0.9078	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_15	K11175	0.9996	0.9313	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_16	K01588	1.0	0.7966	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_17	K00344	0.818	0.9955	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_18	K09056	0.1363	0.866	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_19	K16066	0.9975	0.9746	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_20	K07746	0.9824	0.9777	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_2131106_21	K19092	0.6411	0.9649	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1316213_1	K07814	0.2187	0.9667	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1316213_2	K02198	0.9999	0.9678	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1316213_3	K03586	0.6468	0.9662	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1316213_4	K15727	0.2305	0.9185	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1316213_5	K06867	0.5162	0.9848	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1316213_6	K03799	1.0	0.9625	*
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1316213_7	K12976	0.8852	0.9846	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1316213_8	K26284	0.1676	0.9973	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1316213_9	K01785	0.5084	0.9566	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1316213_10	K02423	0.5017	0.8526	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1316213_11	K00373	0.4644	0.8067	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1316213_12	K01784	0.2646	0.957	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1316213_13	K02650	0.2484	0.935	
2022_IncS_CWRU.v17.P_3d_r1_COMS58.sb.117_sub_2022_IncS_CWRU.v17.P_3d_r1_COMS58_k141_1316213_14	K00175	0.9892	0.7335	*
